Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
1/23/2015	Jan-15	5128  MOUNTAINBROOK CIR	SINGLE FAMILY		HERMITAGE	1/23/2015	1	Jan	294.933	2015	7	294933	294.933	20150129-0008557	No	No	0.294933							
1/23/2015	Jan-15	6015  PANAMA DR	SINGLE FAMILY		HERMITAGE	1/23/2015	1	Jan	77	2015	7	77000	77	20150128-0007979	No	No	0.077							
1/23/2015	Jan-15	520  WILLIAMSBURG DR	RESIDENTIAL CONDO		NASHVILLE	1/23/2015	1	Jan	89.9	2015	8	89900	89.9	20150128-0008130	No	No	0.0899							
1/23/2015	Jan-15	1717  PORCHREST WAY	SINGLE FAMILY		ANTIOCH	1/23/2015	1	Jan	163.96	2015	8	163960	163.96	20150127-0007582	No	No	0.16396							
1/23/2015	Jan-15	1440  ROCKGLADE RUN	SINGLE FAMILY		ANTIOCH	1/23/2015	1	Jan	156.116	2015	8	156116	156.116	20150130-0009005	No	No	0.156116							
1/23/2015	Jan-15	508  MADISON ST	RESIDENTIAL CONDO	1	NASHVILLE	1/23/2015	1	Jan	340	2015	9	340000	340	20150127-0007498	No	No	0.34							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1904	NASHVILLE	1/23/2015	1	Jan	668.601	2015	9	668601	668.601	20150126-0007454	No	No	0.668601							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1912	NASHVILLE	1/23/2015	1	Jan	315.665	2015	9	315665	315.665	20150126-0007457	No	No	0.315665							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1915	NASHVILLE	1/23/2015	1	Jan	613.529	2015	9	613529	613.529	20150127-0007504	No	No	0.613529							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2006	NASHVILLE	1/23/2015	1	Jan	403.551	2015	9	403551	403.551	20150126-0007463	No	No	0.403551							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2008	NASHVILLE	1/23/2015	1	Jan	428.25	2015	9	428250	428.25	20150123-0006948	No	No	0.42825							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2009	NASHVILLE	1/23/2015	1	Jan	407.5	2015	9	407500	407.5	20150123-0006949	No	No	0.4075							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2011	NASHVILLE	1/23/2015	1	Jan	345.373	2015	9	345373	345.373	20150123-0006951	No	No	0.345373							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2012	NASHVILLE	1/23/2015	1	Jan	318.25	2015	9	318250	318.25	20150126-0007470	No	No	0.31825							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2013	NASHVILLE	1/23/2015	1	Jan	552.25	2015	9	552250	552.25	20150126-0007452	No	No	0.55225							
1/23/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2015	NASHVILLE	1/23/2015	1	Jan	602.134	2015	9	602134	602.134	20150127-0007503	No	No	0.602134							
1/26/2015	Jan-15	205  LUTIE ST	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	110	2015	1	110000	110	20150203-0010233	No	No	0.11							
1/26/2015	Jan-15	500  PARAGON MILLS RD	RESIDENTIAL CONDO	M-9	NASHVILLE	1/26/2015	1	Jan	53.5	2015	1	53500	53.5	20150127-0007627	No	No	0.0535							
1/26/2015	Jan-15	420  ELYSIAN FIELDS RD	RESIDENTIAL CONDO	E-10	NASHVILLE	1/26/2015	1	Jan	92	2015	1	92000	92	20150128-0007886	No	No	0.092							
1/26/2015	Jan-15	4820  DANBY DR	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	237	2015	1	237000	237	20150126-0007419	No	No	0.237							
1/26/2015	Jan-15	5601  COUNTRY DR	RESIDENTIAL CONDO	207	NASHVILLE	1/26/2015	1	Jan	102.5	2015	1	102500	102.5	20150127-0007779	No	No	0.1025							
1/26/2015	Jan-15	504  LOU CT	DUPLEX		ANTIOCH	1/26/2015	1	Jan	115.5	2015	1	115500	115.5	20150130-0008878	No	No	0.1155							
1/26/2015	Jan-15	745  22ND NORTH CT	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	45	2015	2	45000	45	20150128-0008031	No	No	0.045							
1/26/2015	Jan-15	838  BROOK HOLLOW RD	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	230.763	2015	2	230763	230.763	20150126-0007321	No	No	0.230763							
1/26/2015	Jan-15	2213  11TH AVE S	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	340.7	2015	2	340700	340.7	20150127-0007803	Yes	No	0.3407							
1/26/2015	Jan-15	605  LYNNWOOD BLVD	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	892	2015	2	892000	892	20150127-0007539	No	No	0.892							
1/26/2015	Jan-15	8154  OLD SPRINGFIELD PIKE	SINGLE FAMILY		GOODLETTSVILLE	1/26/2015	1	Jan	162.5	2015	5	162500	162.5	20150127-0007529	No	No	0.1625							
1/26/2015	Jan-15	5044  COBBLESTONE CREEK DR	SINGLE FAMILY		WHITES CREEK	1/26/2015	1	Jan	192	2015	5	192000	192	20150129-0008728	No	No	0.192							
1/26/2015	Jan-15	3409  MEADOW CT	DUPLEX		NASHVILLE	1/26/2015	1	Jan	109	2015	5	109000	109	20150203-0010238	No	No	0.109							
1/26/2015	Jan-15	1229  BUBBLING WELL RD	MOBILE HOME		MADISON	1/26/2015	1	Jan	28	2015	6	28000	28	20150128-0008118	No	No	0.028							
1/26/2015	Jan-15	331  RICHARDSON AVE	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	250	2015	6	250000	250	20150128-0008194	No	No	0.25							
1/26/2015	Jan-15	1112  ORDWAY PL	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	470	2015	6	470000	470	20150128-0008293	No	No	0.47							
1/26/2015	Jan-15	2230  AUBREY CT	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	105	2015	7	105000	105	20150127-0007676	No	No	0.105							
1/26/2015	Jan-15	2204  REVERE PL	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	125	2015	7	125000	125	20150127-0007773	No	No	0.125							
1/26/2015	Jan-15	600  SPENCE ENCLAVE WAY	RESIDENTIAL CONDO		NASHVILLE	1/26/2015	1	Jan	136	2015	7	136000	136	20150128-0008080	No	No	0.136							
1/26/2015	Jan-15	3108  EARHART RD	SINGLE FAMILY		HERMITAGE	1/26/2015	1	Jan	260	2015	8	260000	260	20150128-0007985	No	No	0.26							
1/26/2015	Jan-15	1619  LINCOYA BAY DR	RESIDENTIAL CONDO		NASHVILLE	1/26/2015	1	Jan	112.5	2015	8	112500	112.5	20150127-0007776	No	No	0.1125							
1/26/2015	Jan-15	3851  PRIEST LAKE DR	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	177	2015	8	177000	177	20150129-0008649	No	No	0.177							
1/26/2015	Jan-15	2120  ARBOR POINTE WAY	SINGLE FAMILY		HERMITAGE	1/26/2015	1	Jan	275	2015	8	275000	275	20150128-0007984	Yes	Yes	0.275							
1/26/2015	Jan-15	319  LUNA DR	SINGLE FAMILY		NASHVILLE	1/26/2015	1	Jan	135.9	2015	8	135900	135.9	20150128-0008071	No	No	0.1359							
1/26/2015	Jan-15	1929  WILD OAKS CT	SINGLE FAMILY		ANTIOCH	1/26/2015	1	Jan	173.5	2015	8	173500	173.5	20150209-0012007	No	No	0.1735							
1/26/2015	Jan-15	556  BRADBURN VILLAGE CIR	RESIDENTIAL CONDO		ANTIOCH	1/26/2015	1	Jan	112	2015	8	112000	112	20150128-0008067	No	No	0.112							
1/26/2015	Jan-15	405  HICKORY WOODS CT	SINGLE FAMILY		ANTIOCH	1/26/2015	1	Jan	157.5	2015	8	157500	157.5	20150202-0009293	No	No	0.1575							
1/26/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2305	NASHVILLE	1/26/2015	1	Jan	1519.797	2015	9	1519797	1519.797	20150127-0007814	No	No	1.519797							
1/27/2015	Jan-15	347  BLACKMAN RD	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	215	2015	1	215000	215	20150129-0008513	No	No	0.215							
1/27/2015	Jan-15	5128  ENGLISH VILLAGE DR	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	179.7	2015	1	179700	179.7	20150202-0009389	No	No	0.1797							
1/27/2015	Jan-15	1502  18TH AVE S	RESIDENTIAL COMBO/MISC		NASHVILLE	1/27/2015	1	Jan	700	2015	2	700000	700	20150128-0008018	No	No	0.7							
1/27/2015	Jan-15	953  SOUTHSIDE PL	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	221.45	2015	2	221450	221.45	20150204-0010429	No	No	0.22145							
1/27/2015	Jan-15	332  WALNUT DR	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	532.5	2015	2	532500	532.5	20150130-0008974	No	No	0.5325							
1/27/2015	Jan-15	3000  NEW NATCHEZ TRCE	RESIDENTIAL CONDO		NASHVILLE	1/27/2015	1	Jan	522.5	2015	2	522500	522.5	20150220-0014853	No	No	0.5225							
1/27/2015	Jan-15	914 A  GALE LN	RESIDENTIAL CONDO		NASHVILLE	1/27/2015	1	Jan	600	2015	2	600000	600	20150129-0008527	No	No	0.6							
1/27/2015	Jan-15	1105  GENERAL GEORGE PATTON RD	RESIDENTIAL CONDO		NASHVILLE	1/27/2015	1	Jan	145	2015	2	145000	145	20150129-0008377	No	No	0.145							
1/27/2015	Jan-15	1229  N AVONDALE CIR	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	45	2015	4	45000	45	20150203-0009872	No	No	0.045							
1/27/2015	Jan-15	4611  GRINSTEAD PL	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	240	2015	6	240000	240	20150130-0009019	No	No	0.24							
1/27/2015	Jan-15	4615  GRINSTEAD PL	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	107	2015	6	107000	107	20150129-0008608	No	No	0.107							
1/27/2015	Jan-15	4304  GLYNDA DR	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	268.5	2015	6	268500	268.5	20150128-0008054	No	No	0.2685							
1/27/2015	Jan-15	1003 B  SPAIN AVE	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	140	2015	6	140000	140	20150130-0009022	No	No	0.14							
1/27/2015	Jan-15	716 A  GROVES PARK RD	RESIDENTIAL CONDO		NASHVILLE	1/27/2015	1	Jan	320	2015	6	320000	320	20150128-0008275	No	No	0.32							
1/27/2015	Jan-15	602  S 12TH ST	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	196	2015	6	196000	196	20150202-0009247	No	No	0.196							
1/27/2015	Jan-15	1312  VENUS DR	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	97.9	2015	8	97900	97.9	20150128-0008233	No	No	0.0979							
1/27/2015	Jan-15	3008  SKYVALLEY GRV	SINGLE FAMILY		NASHVILLE	1/27/2015	1	Jan	160.5	2015	8	160500	160.5	20150205-0011023	No	No	0.1605							
1/27/2015	Jan-15	602  BRADBURN VILLAGE CIR	RESIDENTIAL CONDO		ANTIOCH	1/27/2015	1	Jan	120.9	2015	8	120900	120.9	20150129-0008605	No	No	0.1209							
1/27/2015	Jan-15	6001  FIRELIGHT TRL	SINGLE FAMILY		ANTIOCH	1/27/2015	1	Jan	155.5	2015	8	155500	155.5	20150130-0009024	No	No	0.1555							
1/27/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2010	NASHVILLE	1/27/2015	1	Jan	310.916	2015	9	310916	310.916	20150128-0008271	No	No	0.310916							
1/27/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2101	NASHVILLE	1/27/2015	1	Jan	1044.164	2015	9	1044164	1044.164	20150128-0008263	No	No	1.044164							
1/27/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2102	NASHVILLE	1/27/2015	1	Jan	826.553	2015	9	826553	826.553	20150128-0008264	No	No	0.826553							
1/27/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2112	NASHVILLE	1/27/2015	1	Jan	318	2015	9	318000	318	20150130-0008934	No	No	0.318							
1/27/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2114	NASHVILLE	1/27/2015	1	Jan	457	2015	9	457000	457	20150128-0008266	No	No	0.457							
1/28/2015	Jan-15	612  MOORE AVE	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	128.505	2015	1	128505	128.505	20150130-0008853	No	No	0.128505							
1/28/2015	Jan-15	310  ANTIOCH PIKE	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	180	2015	1	180000	180	20150203-0009950	No	Yes	0.18							
1/28/2015	Jan-15	508  LANDON DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	300	2015	1	300000	300	20150202-0009403	No	No	0.3							
1/28/2015	Jan-15	5309  COCHRAN DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	349	2015	1	349000	349	20150130-0008951	No	No	0.349							
1/28/2015	Jan-15	308  HUNTINGTON RIDGE DR	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	118	2015	1	118000	118	20150203-0009955	No	No	0.118							
1/28/2015	Jan-15	5510  COUNTRY DR	RESIDENTIAL CONDO	34	NASHVILLE	1/28/2015	1	Jan	74	2015	1	74000	74	20150129-0008546	No	No	0.074							
1/28/2015	Jan-15	6638  SUNNYWOOD DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	242.571	2015	1	242571	242.571	20150129-0008474	No	No	0.242571							
1/28/2015	Jan-15	398  NORMANDY CIR	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	280	2015	2	280000	280	20150202-0009319	No	No	0.28							
1/28/2015	Jan-15	1703 A  14TH AVE S	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	509.85	2015	2	509850	509.85	20150129-0008710	No	No	0.50985							
1/28/2015	Jan-15	983  DAVIDSON DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	265	2015	2	265000	265	20150129-0008692	No	No	0.265							
1/28/2015	Jan-15	3817  ABBOTT MARTIN RD	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	600	2015	2	600000	600	20150202-0009271	No	No	0.6							
1/28/2015	Jan-15	2025  WOODMONT BLVD	RESIDENTIAL CONDO	241	NASHVILLE	1/28/2015	1	Jan	137	2015	2	137000	137	20150130-0008896	No	No	0.137							
1/28/2015	Jan-15	2025  WOODMONT BLVD	RESIDENTIAL CONDO	345	NASHVILLE	1/28/2015	1	Jan	141	2015	2	141000	141	20150202-0009391	No	No	0.141							
1/28/2015	Jan-15	1716 A  HILLMONT DR	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	590	2015	2	590000	590	20150202-0009396	No	No	0.59							
1/28/2015	Jan-15	4023  SUNNYBROOK DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	730	2015	2	730000	730	20150203-0009918	No	No	0.73							
1/28/2015	Jan-15	4426  GRANNY WHITE PIKE	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	675	2015	2	675000	675	20150130-0009017	No	No	0.675							
1/28/2015	Jan-15	218  CARRIAGE DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	164.9	2015	2	164900	164.9	20150129-0008523	No	No	0.1649							
1/28/2015	Jan-15	245  WINDSOR TERRACE DR	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	185	2015	2	185000	185	20150129-0008565	No	No	0.185							
1/28/2015	Jan-15	125  HARPETH TRACE SMT	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	220	2015	2	220000	220	20150128-0008306	No	No	0.22							
1/28/2015	Jan-15	8057  POPLARWOOD RD	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	255	2015	2	255000	255	20150212-0012904	No	No	0.255							
1/28/2015	Jan-15	1950  OLD HICKORY BLVD	SINGLE FAMILY		BRENTWOOD	1/28/2015	1	Jan	338	2015	2	338000	338	20150130-0008842	No	No	0.338							
1/28/2015	Jan-15	5604  KENTUCKY AVE	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	328	2015	3	328000	328	20150129-0008544	No	No	0.328							
1/28/2015	Jan-15	509  PARMLEY DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	261.9	2015	4	261900	261.9	20150129-0008459	No	No	0.2619							
1/28/2015	Jan-15	1400  FLORENCE AVE	SINGLE FAMILY		MADISON	1/28/2015	1	Jan	121.708	2015	6	121708	121.708	20150212-0013046	No	No	0.121708							
1/28/2015	Jan-15	918  WOODS LAKE DR	SINGLE FAMILY		MADISON	1/28/2015	1	Jan	164.9	2015	6	164900	164.9	20150130-0008884	No	No	0.1649							
1/28/2015	Jan-15	918  WOODS LAKE DR	SINGLE FAMILY		MADISON	1/28/2015	1	Jan	164.9	2015	6	164900	164.9	20150130-0008883	No	No	0.1649							
1/28/2015	Jan-15	721  JONES PARK CT	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	48	2015	6	48000	48	20150203-0010222	No	Yes	0.048							
1/28/2015	Jan-15	4609  GRINSTEAD PL	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	203	2015	6	203000	203	20150205-0010941	No	No	0.203							
1/28/2015	Jan-15	4303  GLYNDA DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	160	2015	6	160000	160	20150205-0010779	No	No	0.16							
1/28/2015	Jan-15	1209 B  N 8TH ST	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	140	2015	6	140000	140	20150129-0008614	Yes	No	0.14							
1/28/2015	Jan-15	504  RUSSELL ST	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	800	2015	6	800000	800	20150204-0010559	No	No	0.8							
1/28/2015	Jan-15	1040  PETWAY AVE	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	319.5	2015	6	319500	319.5	20150202-0009334	No	No	0.3195							
1/28/2015	Jan-15	866  BETH DR	SINGLE FAMILY		NASHVILLE	1/28/2015	1	Jan	254.9	2015	6	254900	254.9	20150129-0008498	No	No	0.2549							
1/28/2015	Jan-15	4664  FOREST RIDGE DR	DUPLEX		HERMITAGE	1/28/2015	1	Jan	79	2015	7	79000	79	20150203-0009858	No	No	0.079							
1/28/2015	Jan-15	935  COARSEY DR	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	47	2015	8	47000	47	20150130-0008803	No	No	0.047							
1/28/2015	Jan-15	4595  ARTELIA DR	SINGLE FAMILY		ANTIOCH	1/28/2015	1	Jan	125	2015	8	125000	125	20150202-0009349	No	No	0.125							
1/28/2015	Jan-15	324  VAN BUREN ST	RESIDENTIAL CONDO		NASHVILLE	1/28/2015	1	Jan	240	2015	9	240000	240	20150129-0008570	No	No	0.24							
1/28/2015	Jan-15	301  DEMONBREUN ST	RESIDENTIAL CONDO	1902	NASHVILLE	1/28/2015	1	Jan	314	2015	9	314000	314	20150129-0008597	No	No	0.314							
1/28/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1808	NASHVILLE	1/28/2015	1	Jan	423.113	2015	9	423113	423.113	20150130-0008903	No	No	0.423113							
1/28/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2302	NASHVILLE	1/28/2015	1	Jan	1616.825	2015	9	1616825	1616.825	20150202-0009715	No	No	1.616825							
1/28/2015	Jan-15	700  12TH AVE S	RESIDENTIAL CONDO	1401	NASHVILLE	1/28/2015	1	Jan	2100	2015	9	2100000	2100	20150128-0008298	No	No	2.1							
1/29/2015	Jan-15	425  MCCLELLAN AVE	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	205	2015	1	205000	205	20150202-0009347	No	No	0.205							
1/29/2015	Jan-15	470  OLD TOWNE DR	RESIDENTIAL CONDO		BRENTWOOD	1/29/2015	1	Jan	227	2015	1	227000	227	20150130-0009124	No	No	0.227							
1/29/2015	Jan-15	457  TUSCULUM RD	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	110	2015	1	110000	110	20150202-0009378	No	No	0.11							
1/29/2015	Jan-15	4949  YORKSHIRE RD	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	170.5	2015	1	170500	170.5	20150130-0009027	No	No	0.1705							
1/29/2015	Jan-15	7  SYCAMORE CT	RESIDENTIAL CONDO		ANTIOCH	1/29/2015	1	Jan	69.5	2015	1	69500	69.5	20150206-0011372	No	No	0.0695							
1/29/2015	Jan-15	915  CATLOW CT	RESIDENTIAL CONDO		BRENTWOOD	1/29/2015	1	Jan	290	2015	1	290000	290	20150202-0009228	No	No	0.29							
1/29/2015	Jan-15	1400  HUNTERS BRANCH RD	SINGLE FAMILY		ANTIOCH	1/29/2015	1	Jan	150	2015	1	150000	150	20150130-0009113	No	No	0.15							
1/29/2015	Jan-15	8344  ST DANASUS DR	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	266	2015	1	266000	266	20150202-0009385	No	No	0.266							
1/29/2015	Jan-15	2722  DRACUT LN	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	179	2015	1	179000	179	20150220-0014885	No	No	0.179							
1/29/2015	Jan-15	7527  TARMAC WAY	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	252.606	2015	1	252606	252.606	20150129-0008633	No	No	0.252606							
1/29/2015	Jan-15	5316  MISSIONARY WAY	SINGLE FAMILY		BRENTWOOD	1/29/2015	1	Jan	226	2015	1	226000	226	20150205-0011065	No	No	0.226							
1/29/2015	Jan-15	5123  ANDER DR	SINGLE FAMILY		BRENTWOOD	1/29/2015	1	Jan	234.749	2015	1	234749	234.749	20150202-0009634	No	No	0.234749							
1/29/2015	Jan-15	512  WILCOX CT	SINGLE FAMILY		NOLENSVILLE	1/29/2015	1	Jan	335.578	2015	1	335578	335.578	20150203-0010085	No	No	0.335578							
1/29/2015	Jan-15	5209  NEVADA AVE	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	680	2015	2	680000	680	20150202-0009700	No	No	0.68							
1/29/2015	Jan-15	4302  DAKOTA AVE	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	575	2015	2	575000	575	20150202-0009233	No	No	0.575							
1/29/2015	Jan-15	765  NEWBERRY RD	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	479.5	2015	2	479500	479.5	20150202-0009241	No	No	0.4795							
1/29/2015	Jan-15	3619  WEST END AVE	RESIDENTIAL CONDO		NASHVILLE	1/29/2015	1	Jan	1700	2015	2	1700000	1700	20150202-0009410	No	No	1.7							
1/29/2015	Jan-15	105  BELLE MEADE BLVD	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	3100	2015	2	3100000	3100	20150130-0009118	No	No	3.1							
1/29/2015	Jan-15	2807  HAZELWOOD DR	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	400	2015	2	400000	400	20150202-0009585	No	No	0.4							
1/29/2015	Jan-15	814 A  HORNER AVE	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	320	2015	2	320000	320	20150202-0009699	Yes	Yes	0.32							
1/29/2015	Jan-15	320  OLD HICKORY BLVD	RESIDENTIAL CONDO	410	NASHVILLE	1/29/2015	1	Jan	250	2015	2	250000	250	20150202-0009336	No	No	0.25							
1/29/2015	Jan-15	1815 A  SHACKLEFORD RD	RESIDENTIAL CONDO		NASHVILLE	1/29/2015	1	Jan	497	2015	2	497000	497	20150130-0009093	No	No	0.497							
1/29/2015	Jan-15	4158  OUTER DR	RESIDENTIAL CONDO		NASHVILLE	1/29/2015	1	Jan	799	2015	2	799000	799	20150203-0009935	No	No	0.799							
1/29/2015	Jan-15	935  BATTERY LN	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	369	2015	2	369000	369	20150204-0010555	No	No	0.369							
1/29/2015	Jan-15	8207  SAWYER BROWN RD	RESIDENTIAL CONDO	E-2	NASHVILLE	1/29/2015	1	Jan	165	2015	2	165000	165	20150206-0011361	No	No	0.165							
1/29/2015	Jan-15	210  OLD HICKORY BLVD	RESIDENTIAL CONDO	72	NASHVILLE	1/29/2015	1	Jan	103.5	2015	2	103500	103.5	20150220-0014883	No	No	0.1035							
1/29/2015	Jan-15	9119  SAWYER BROWN RD	RESIDENTIAL CONDO		NASHVILLE	1/29/2015	1	Jan	222	2015	2	222000	222	20150203-0009791	No	No	0.222							
1/29/2015	Jan-15	616  HARPETH TRACE DR	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	361.5	2015	2	361500	361.5	20150202-0009470	No	No	0.3615							
1/29/2015	Jan-15	7020  NATCHEZ POINTE BLVD	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	401.45	2015	2	401450	401.45	20150204-0010626	No	No	0.40145							
1/29/2015	Jan-15	6304  WILDWOOD VALLEY DR	SINGLE FAMILY		BRENTWOOD	1/29/2015	1	Jan	425	2015	2	425000	425	20150203-0009892	No	No	0.425							
1/29/2015	Jan-15	1702  14TH AVE N	DUPLEX		NASHVILLE	1/29/2015	1	Jan	35	2015	3	35000	35	20150204-0010619	No	No	0.035							
1/29/2015	Jan-15	5506  CALIFORNIA AVE	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	120	2015	3	120000	120	20150219-0014272	No	No	0.12							
1/29/2015	Jan-15	2076  TRAEMOOR VILLAGE DR	RESIDENTIAL CONDO		NASHVILLE	1/29/2015	1	Jan	268.9	2015	3	268900	268.9	20150206-0011373	No	No	0.2689							
1/29/2015	Jan-15	3311  AUSTIN LN	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	130	2015	5	130000	130	20150204-0010615	No	No	0.13							
1/29/2015	Jan-15	1233  N GRAYCROFT AVE	SINGLE FAMILY		MADISON	1/29/2015	1	Jan	125	2015	6	125000	125	20150205-0010860	No	No	0.125							
1/29/2015	Jan-15	826  BROOKS AVE	SINGLE FAMILY		MADISON	1/29/2015	1	Jan	115.9	2015	6	115900	115.9	20150130-0008949	No	No	0.1159							
1/29/2015	Jan-15	308  SCALF DR	SINGLE FAMILY		MADISON	1/29/2015	1	Jan	39	2015	6	39000	39	20150202-0009274	No	No	0.039							
1/29/2015	Jan-15	240  WARRIOR RD	SINGLE FAMILY		MADISON	1/29/2015	1	Jan	103.5	2015	6	103500	103.5	20150203-0010003	No	No	0.1035							
1/29/2015	Jan-15	712  BLACKSTONE AVE	DUPLEX		MADISON	1/29/2015	1	Jan	132	2015	6	132000	132	20150202-0009581	No	No	0.132							
1/29/2015	Jan-15	720  BLACKSTONE AVE	DUPLEX		MADISON	1/29/2015	1	Jan	132	2015	6	132000	132	20150202-0009574	No	No	0.132							
1/29/2015	Jan-15	1912  GRANTS PASS	SINGLE FAMILY		MADISON	1/29/2015	1	Jan	157.9	2015	6	157900	157.9	20150130-0009129	No	No	0.1579							
1/29/2015	Jan-15	155  DELLWAY DR	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	138	2015	6	138000	138	20150203-0010066	No	No	0.138							
1/29/2015	Jan-15	3207  CONEY ST	SINGLE FAMILY		NASHVILLE	1/29/2015	1	Jan	97	2015	6	97000	97	20150203-0009953	No	No	0.097							
