Zone	Parcel ID	Land Use	Property Address	Suite/ Condo   #	Property City	Sale Date	Sale Month	Month	Sale Day	sale year	date	value	Sale Group	Legal Reference	Sold As Vacant	Multiple Parcels Involved in Sale
6	083 14 0 109.00	SINGLE FAMILY	1620  RUSSELL ST		NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	399000		20150326-0025926	No	No
6	094 01 0 422.00	SINGLE FAMILY	1601  LONG AVE		NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	263500		20150327-0026630	No	No
7	044 14 0 013.00	SINGLE FAMILY	229  MARTINGALE DR		OLD HICKORY	3/25/2015	3	Mar	25	2015	3/25/2015	57500		20150330-0027241	No	No
7	073 07 0 013.00	SINGLE FAMILY	2844  MCGAVOCK PIKE		NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	208500		20150408-0030853	No	No
7	076 05 0 161.00	SINGLE FAMILY	4725  ASHLEY WAY		HERMITAGE	3/25/2015	3	Mar	25	2015	3/25/2015	137500		20150326-0026210	No	No
7	084 14 0 097.00	DUPLEX	203  THEODORE RD		NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	100000		20150331-0027612	No	No
7	095 03 0 097.00	SINGLE FAMILY	2313  INGLESIDE RD		NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	158000		20150406-0029551	No	No
8	163 07 0A 102.00	SINGLE FAMILY	2218  DALE VIEW DR		ANTIOCH	3/25/2015	3	Mar	25	2015	3/25/2015	178000		20150402-0028543	No	No
9	082 13 0G 307.00	RESIDENTIAL CONDO	303  CRIDDLE ST	307	NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	265000		20150330-0026878	No	No
9	093 09 0C 188.00	RESIDENTIAL CONDO	1212  LAUREL ST	1611	NASHVILLE	3/25/2015	3	Mar	25	2015	3/25/2015	341373		20150326-0026284	No	No
1	119 10 0 048.00	SINGLE FAMILY	2693  HARTFORD DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	75000		20150331-0027549	No	No
1	119 15 0 105.00	SINGLE FAMILY	105  MILDRED CT		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	169900		20150331-0027538	No	No
1	132 16 0 111.00	SINGLE FAMILY	414  LYNN DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	189000		20150327-0026663	No	No
1	133 03 0 124.00	SINGLE FAMILY	3315  DUMAS DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	164000		20150402-0028782	No	No
1	162 06 0 237.00	SINGLE FAMILY	212  DELVIN DR		ANTIOCH	3/26/2015	3	Mar	26	2015	3/26/2015	110000		20150326-0026260	No	No
1	171 03 0B 059.00	RESIDENTIAL CONDO	641  OLD HICKORY BLVD	115	BRENTWOOD	3/26/2015	3	Mar	26	2015	3/26/2015	335000		20150327-0026677	No	No
1	172 12 0A 077.00	SINGLE FAMILY	1512  ROUNDHILL CT		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	223000		20150327-0026627	No	No
1	172 14 0B 204.00	SINGLE FAMILY	4712  STERLING CROSS		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	339900		20150330-0027010	No	No
1	182 01 0A 149.00	SINGLE FAMILY	1528  SUNBEAM DR		ANTIOCH	3/26/2015	3	Mar	26	2015	3/26/2015	245315		20150327-0026685	Yes	No
1	183 05 0A 096.00	SINGLE FAMILY	4128  OCTOBER WOODS DR		ANTIOCH	3/26/2015	3	Mar	26	2015	3/26/2015	199900		20150330-0026895	No	No
1	187 05 0A 107.00	SINGLE FAMILY	3104  CELT ALY		NOLENSVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	236400		20150327-0026752	No	No
2	102 14 0 010.00	SINGLE FAMILY	1019  DOWNEY DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	210000		20150331-0027657	No	No
2	103 16 0C 102.00	RESIDENTIAL CONDO	4225  HARDING PIKE	102	NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	137000		20150330-0026888	No	No
2	104 04 0E 207.00	RESIDENTIAL CONDO	1101  18TH AVE S	207	NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	360000		20150327-0026676	No	No
2	104 10 0 277.00	SINGLE FAMILY	297  FAIRFAX AVE		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	592000		20150327-0026463	No	No
2	105 14 0C 039.00	RESIDENTIAL CONDO	2310  ELLIOTT AVE	521	NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	305000		20150327-0026734	No	No
2	115 06 0 099.00	SINGLE FAMILY	604  CLEMATIS DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	329000		20150327-0026344	No	No
2	117 10 0B 004.00	RESIDENTIAL CONDO	2411  CRESTMOOR RD	101	NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	580000		20150402-0028654	No	No
2	118 05 0 084.00	SINGLE FAMILY	1010  BATTLEFIELD DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	235000		20150327-0026553	No	No
2	118 09 0 111.00	SINGLE FAMILY	1104  GRAYBAR LN		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	560000		20150401-0028288	No	No
2	131 06 0H 002.00	SINGLE FAMILY	600  CHERRY GLEN CIR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	448900		20150330-0027146	No	No
2	142 05 0B 084.00	RESIDENTIAL CONDO	8300  SAWYER BROWN RD	P-305	NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	169500		20150330-0026915	No	No
2	143 02 0C 019.00	RESIDENTIAL CONDO	739  HARPETH TRACE DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	242500		20150401-0027989	No	No
2	156 02 0 191.00	SINGLE FAMILY	825  HARPETH BEND DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	190000		20150331-0027540	No	No
3	091 02 0G 001.00	RESIDENTIAL CONDO	6010 A  LOUISIANA AVE		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	314900		20150331-0027814	No	No
3	126 14 0A 012.00	SINGLE FAMILY	8545  BEAUTIFUL VALLEY DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	393167		20150331-0027674	No	No
4	058 09 0A 126.00	SINGLE FAMILY	2260  GILMORE CROSSING LN		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	180000		20150330-0027052	No	No
4	059 10 0 044.00	SINGLE FAMILY	3860  DUNBAR DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	178500		20150406-0029259	No	No
4	059 15 0A 163.00	SINGLE FAMILY	3371  WILLIAM BAILEY DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	225631		20150330-0026908	No	No
4	080 08 0 251.00	SINGLE FAMILY	3259  HINKLE DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	105000		20150402-0028870	No	No
6	051 03 0 115.00	SINGLE FAMILY	910  BEAUMONT DR		MADISON	3/26/2015	3	Mar	26	2015	3/26/2015	100000		20150330-0026951	No	No
6	061 10 0 190.00	SINGLE FAMILY	1021  HORSESHOE DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	305900		20150401-0028021	No	No
6	072 09 0N 001.00	SINGLE FAMILY	908 B  SPAIN AVE		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	299900		20150331-0027699	No	No
6	072 12 0 266.00	SINGLE FAMILY	1933  UPLAND DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	227100		20150401-0027995	No	No
6	073 05 0 193.00	SINGLE FAMILY	2401  ANDREW PL		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	243500		20150401-0028019	No	No
6	082 03 0 191.00	SINGLE FAMILY	1117  STOCKELL ST		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	205000		20150327-0026523	No	No
6	082 12 0F 001.00	RESIDENTIAL CONDO	217  N 9TH ST		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	299900		20150327-0026742	No	No
6	093 08 0 056.00	SINGLE FAMILY	1003  DAVIDSON ST		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	160000		20150330-0026891	No	No
7	053 08 0 061.00	SINGLE FAMILY	2408  DABBS AVE		OLD HICKORY	3/26/2015	3	Mar	26	2015	3/26/2015	29000		20150402-0029065	No	No
7	064 09 0A 025.00	RESIDENTIAL CONDO	4546  S TRACE BLVD		OLD HICKORY	3/26/2015	3	Mar	26	2015	3/26/2015	114900		20150330-0027348	No	No
7	085 14 0A 003.00	SINGLE FAMILY	717  RIVERCREST PASS		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	290000		20150330-0027041	No	No
7	096 14 0 008.00	SINGLE FAMILY	2926  LAKELAND DR		NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	112000		20150327-0026518	No	No
8	098 09 0A 067.00	SINGLE FAMILY	5633  REGATTA BLVD		HERMITAGE	3/26/2015	3	Mar	26	2015	3/26/2015	229500		20150330-0026905	No	No
8	163 04 0A 330.00	RESIDENTIAL CONDO	3001  HAMILTON CHURCH RD	330	ANTIOCH	3/26/2015	3	Mar	26	2015	3/26/2015	117900		20150330-0026928	No	No
8	163 04 0A 538.00	RESIDENTIAL CONDO	3001  HAMILTON CHURCH RD	538	ANTIOCH	3/26/2015	3	Mar	26	2015	3/26/2015	114000		20150402-0028996	No	No
9	093 09 0C 059.00	RESIDENTIAL CONDO	1212  LAUREL ST	802	NASHVILLE	3/26/2015	3	Mar	26	2015	3/26/2015	925000		20150330-0027346	No	No
1	105 07 0Q 001.00	RESIDENTIAL CONDO	1316 A  PILLOW ST		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	415000		20150331-0027586	No	No
1	105 16 0 015.00	SINGLE FAMILY	1915  SEMINOLE AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	138500		20150406-0029445	No	No
1	133 12 0 262.00	SINGLE FAMILY	3825  ECKHART DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	132000		20150327-0026721	No	No
1	146 07 0 100.00	SINGLE FAMILY	514  ARROWWOOD DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	295000		20150402-0028719	No	No
1	147 16 0A 038.00	RESIDENTIAL CONDO	138  MCMURRAY CIR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	99000		20150406-0029601	No	No
1	160 08 0 028.00	SINGLE FAMILY	493  BRENTVIEW HILLS DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	350000		20150331-0027776	No	No
1	160 15 0D 008.00	RESIDENTIAL CONDO	311  SEVEN SPRINGS WAY	204	BRENTWOOD	3/27/2015	3	Mar	27	2015	3/27/2015	217000		20150331-0027637	No	No
1	161 08 0 013.00	SINGLE FAMILY	405  LARKWAY CT		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	165000		20150331-0027868	No	No
1	161 10 0B 092.00	SINGLE FAMILY	5524  FAIRHAVEN DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	179500		20150331-0027621	No	No
1	162 03 0 043.00	SINGLE FAMILY	4944  CIMARRON WAY		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	155000		20150330-0027105	No	No
1	162 03 0 284.00	SINGLE FAMILY	616  ST CLOUD DR		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	98000		20150402-0028865	No	No
1	162 16 0E 005.00	SINGLE FAMILY	709  BELL TRACE CV		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	142900		20150402-0028648	No	No
1	172 12 0B 293.00	SINGLE FAMILY	2805  CALL HILL RD		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	215000		20150401-0028045	No	No
1	172 14 0B 100.00	SINGLE FAMILY	1433  WEXFORD DOWNS LN		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	352500		20150327-0026632	No	No
1	173 04 0A 402.00	SINGLE FAMILY	1309  NAPA PT E		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	195000		20150327-0026750	No	No
1	173 04 0A 410.00	SINGLE FAMILY	1413  NAPA PT W		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	204000		20150327-0026751	No	No
1	173 09 0B 119.00	SINGLE FAMILY	2808  HAVERSHAM CT		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	263000		20150413-0032486	No	No
1	186 04 0A 461.00	SINGLE FAMILY	9132  MACAULEY LN		NOLENSVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	411417		20150402-0028476	No	No
1	187 05 0A 127.00	RESIDENTIAL CONDO	727  WESTCOTT LN		NOLENSVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	195965		20150331-0027825	No	No
2	091 15 0 209.00	SINGLE FAMILY	322  51ST AVE N		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	255750		20150331-0027714	No	No
2	092 16 0D 507.00	RESIDENTIAL CONDO	1803  BROADWAY	507	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	270000		20150331-0027667	No	No
2	102 16 0 047.00	SINGLE FAMILY	531  W HILLWOOD DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	531000		20150401-0028124	No	No
2	103 04 0 310.00	SINGLE FAMILY	3831  SENTINEL DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	274900		20150331-0027577	No	No
2	103 04 0 400.00	SINGLE FAMILY	4114  COLORADO AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	730000		20150331-0027518	No	No
2	103 15 0B 151.00	RESIDENTIAL CONDO	4487  POST PL	151	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	187000		20150331-0027629	No	No
2	104 02 1C 108.00	RESIDENTIAL CONDO	3180  PARTHENON AVE	108	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	403700		20150331-0027535	No	No
2	104 08 0 246.00	SINGLE FAMILY	1225  VILLA PL		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	425000		20150407-0030148	No	No
2	104 11 0 003.00	SINGLE FAMILY	2808  ACKLEN AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	488000		20150406-0029291	No	No
2	105 05 0J 002.00	RESIDENTIAL CONDO	1425  14TH AVE S		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	475000		20150331-0027580	No	No
2	115 09 0A 008.00	SINGLE FAMILY	754  SAUSSY PL		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	531000		20150331-0027594	No	No
2	115 09 0A 012.00	SINGLE FAMILY	809  SAUSSY CT		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	360000		20150406-0029164	No	No
2	116 08 0S 504.00	RESIDENTIAL CONDO	504  WINDSOR PARK LN		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	735000		20150402-0028904	No	No
2	116 11 0 103.00	SINGLE FAMILY	404  LYNNWOOD BLVD		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	700000		20150407-0030470	No	No
2	116 12 0 115.00	SINGLE FAMILY	3707  WIMBLEDON RD		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	1265000		20150330-0027291	No	No
2	117 03 0B 066.00	RESIDENTIAL CONDO	2601  HILLSBORO PIKE	E-3	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	126000		20150331-0027551	No	No
2	117 03 0C 119.00	RESIDENTIAL CONDO	119  HILLSBORO PL		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	218000		20150409-0031266	No	No
2	117 03 0H 225.00	RESIDENTIAL CONDO	2600  HILLSBORO PIKE	225	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	352900		20150331-0027881	No	No
2	117 03 0H 351.00	RESIDENTIAL CONDO	2600  HILLSBORO PIKE	351	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	314000		20150401-0028083	No	No
2	117 11 0A 012.00	RESIDENTIAL CONDO	2097  GRAYBAR LN	A-2	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	249900		20150401-0027922	No	No
2	118 06 0D 018.00	RESIDENTIAL CONDO	129  GALE PARK LN		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	336900		20150402-0028744	No	No
2	118 13 0 241.00	SINGLE FAMILY	942  EVANS RD		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	345000		20150330-0027002	No	No
2	129 08 0B 002.00	SINGLE FAMILY	115  BROOKFIELD AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	875000		20150330-0027373	No	No
2	130 11 0 032.00	SINGLE FAMILY	907  LYNNWOOD BLVD		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	505000		20150407-0030207	No	No
2	131 02 0A 039.00	RESIDENTIAL CONDO	2116  HOBBS RD	H-2	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	165000		20150407-0030323	No	No
2	141 06 0D 186.00	RESIDENTIAL CONDO	3225  HARPETH SPRINGS DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	143000		20150331-0027662	No	No
2	155 16 0A 023.00	SINGLE FAMILY	5553  TRACESIDE DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	324900		20150402-0028965	No	No
3	081 11 0 435.00	SINGLE FAMILY	1707  12TH AVE N		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	44000		20150331-0027884	No	No
3	090 16 0 297.00	SINGLE FAMILY	529  WESTBORO DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	172000		20150409-0031187	No	No
3	091 07 0 204.00	SINGLE FAMILY	5320  KENTUCKY AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	370000		20150331-0027845	No	No
3	091 07 0 392.00	SINGLE FAMILY	5307 A  KENTUCKY AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	335000		20150330-0026911	No	No
3	091 07 0Q 002.00	RESIDENTIAL CONDO	4914  MICHIGAN AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	346250		20150331-0027835	No	No
3	091 09 0I 002.00	RESIDENTIAL CONDO	619 A  EASTBORO DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	269900		20150331-0027805	No	No
3	114 07 0A 059.00	RESIDENTIAL CONDO	2111  TRAEMOOR VILLAGE CT		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	240000		20150330-0027414	No	No
3	126 16 0A 516.00	SINGLE FAMILY	7213  RIVERFRONT DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	292500		20150401-0028016	No	No
3	126 16 0A 658.00	SINGLE FAMILY	1621  HARPETH RUN DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	235000		20150408-0030807	No	No
3	127 00 0 183.00	SINGLE FAMILY	8100  CHARLOTTE PIKE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	601000		20150330-0026849	No	No
4	058 15 0 128.00	SINGLE FAMILY	4116  CREEKWOOD  N		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	175000		20150408-0030800	No	No
4	080 12 0 071.00	SINGLE FAMILY	3210  MEXICO DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	139725		20150410-0031570	No	No
5	050 15 0 096.00	SINGLE FAMILY	3225  CRISLYNNDALE DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	109900		20150331-0027623	No	No
6	042 16 0A 025.00	SINGLE FAMILY	400  HICKORY CHASE DR		MADISON	3/27/2015	3	Mar	27	2015	3/27/2015	157500		20150401-0028255	No	No
6	051 15 0C 016.00	SINGLE FAMILY	1537  BEAUS WAY		MADISON	3/27/2015	3	Mar	27	2015	3/27/2015	207500		20150401-0028039	No	No
6	052 01 0A 135.00	RESIDENTIAL CONDO	135  COVENTRY WOODS DR		MADISON	3/27/2015	3	Mar	27	2015	3/27/2015	72500		20150402-0028528	No	No
6	071 15 0 045.00	SINGLE FAMILY	112  LUCILE ST		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	52000		20150408-0030688	No	No
6	071 15 0 463.00	SINGLE FAMILY	1208  LISCHEY AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	131000		20150330-0027443	No	No
6	072 03 0 386.00	SINGLE FAMILY	1217  MCCHESNEY AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	319900		20150401-0028075	No	No
6	072 09 0 110.00	SINGLE FAMILY	906  BURCHWOOD AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	369000		20150331-0027676	No	No
6	072 14 1A 001.00	RESIDENTIAL CONDO	1147  CAHAL AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	185000		20150401-0028034	Yes	No
6	082 03 0 061.00	SINGLE FAMILY	919  JOSEPH AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	360000		20150402-0028707	No	No
6	082 03 0 475.00	SINGLE FAMILY	905  LISCHEY AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	314000		20150401-0028312	No	No
6	082 16 0 114.00	SINGLE FAMILY	925  RUSSELL ST		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	211000		20150330-0027360	No	No
6	083 05 0 079.00	SINGLE FAMILY	1034  CHICAMAUGA AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	309000		20150330-0027364	No	No
6	094 01 0 383.00	SINGLE FAMILY	1518  LONG AVE		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	494900		20150401-0028187	No	No
6	094 05 0 014.00	SINGLE FAMILY	1100  GLENVIEW DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	185000		20150327-0026635	No	No
7	044 15 0 304.00	SINGLE FAMILY	1004  HADLEY AVE		OLD HICKORY	3/27/2015	3	Mar	27	2015	3/27/2015	145000		20150330-0026946	No	No
7	044 15 0 403.00	SINGLE FAMILY	1104  OVERTON ST		OLD HICKORY	3/27/2015	3	Mar	27	2015	3/27/2015	265000		20150402-0028788	No	No
7	075 12 0E 013.00	SINGLE FAMILY	1020  TULIP BLOSSOM DR		HERMITAGE	3/27/2015	3	Mar	27	2015	3/27/2015	266000		20150401-0028261	No	No
7	086 12 0A 020.00	SINGLE FAMILY	149  TULIP GROVE PT		HERMITAGE	3/27/2015	3	Mar	27	2015	3/27/2015	259900		20150406-0029342	No	No
7	095 06 0 006.00	SINGLE FAMILY	2222  CRAIGMEADE CIR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	215000		20150402-0029097	No	No
7	095 10 0 048.00	SINGLE FAMILY	2109  SANBORN DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	134900		20150401-0028258	No	No
7	095 12 0 143.00	SINGLE FAMILY	2623  LAKELAND DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	183000		20150331-0027601	No	No
7	096 06 0 170.00	SINGLE FAMILY	2917  SUSAN DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	130000		20150407-0030480	No	No
8	108 04 0 072.00	SINGLE FAMILY	3105  NOBLE VALLEY DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	150000		20150330-0026926	No	No
8	119 12 0 003.00	SINGLE FAMILY	22  E THOMPSON LN		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	129000		20150327-0026725	No	No
8	122 15 0A 108.00	RESIDENTIAL CONDO	4001  ANDERSON RD	108	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	116000		20150401-0028085	No	No
8	135 10 0C 111.00	SINGLE FAMILY	3257  GRACE CREST PT		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	159000		20150331-0027589	No	No
8	136 13 0 120.00	SINGLE FAMILY	3037  GOODWIN DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	159900		20150402-0028893	No	No
8	149 02 0 131.00	SINGLE FAMILY	4916  OAK BARREL DR		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	148000		20150402-0028914	No	No
8	150 05 0 120.00	SINGLE FAMILY	2849  CREEKVIEW DR		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	122500		20150402-0029026	No	No
8	150 07 0 102.00	SINGLE FAMILY	3213  COUNTRY MEADOW RD		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	138000		20150406-0029455	No	No
8	151 01 0A 090.00	SINGLE FAMILY	3616  BURWICK PL		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	178000		20150331-0027642	No	No
8	163 11 0A 001.00	RESIDENTIAL CONDO	200  HICKORY FORGE DR		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	89900		20150401-0028356	No	No
8	164 06 0B 089.00	RESIDENTIAL CONDO	518  BRADBURN VILLAGE CIR		ANTIOCH	3/27/2015	3	Mar	27	2015	3/27/2015	116900		20150401-0028190	No	No
9	081 08 0 210.00	SINGLE FAMILY	1812  7TH AVE N		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	160000		20150401-0028207	No	No
9	081 08 4B 019.00	RESIDENTIAL CONDO	1813  7TH AVE N	104	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	299100		20150331-0027542	No	No
9	081 12 0B 547.00	RESIDENTIAL CONDO	1352  ROSA L PARKS BLVD	409	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	340000		20150401-0028317	No	No
9	081 12 0T 258.00	RESIDENTIAL CONDO	1350  ROSA L PARKS BLVD	258	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	190000		20150402-0028862	No	No
9	093 09 0C 229.00	RESIDENTIAL CONDO	1212  LAUREL ST	1907	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	597466		20150330-0027358	No	No
9	093 11 0C 029.00	RESIDENTIAL CONDO	648  2ND AVE S		NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	176000		20150401-0027979	No	No
9	093 13 0C 086.00	RESIDENTIAL CONDO	600  12TH AVE S	537	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	535000		20150401-0028310	No	No
9	093 13 0C 131.00	RESIDENTIAL CONDO	600  12TH AVE S	701	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	263000		20150407-0030339	No	No
9	093 13 0D 048.00	RESIDENTIAL CONDO	700  12TH AVE S	613	NASHVILLE	3/27/2015	3	Mar	27	2015	3/27/2015	665000		20150331-0027545	No	No
8	150 10 0 150.00	SINGLE FAMILY	3112  ROUNDWOOD FOREST LN		ANTIOCH	3/28/2015	3	Mar	28	2015	3/28/2015	139000		20150402-0029132	No	No
1	105 07 0M 001.00	RESIDENTIAL CONDO	606 A  MOORE AVE		NASHVILLE	3/30/2015	3	Mar	30	2015	3/30/2015	374500		20150410-0031959	No	No
1	118 03 0 123.00	SINGLE FAMILY	2747  ROSEDALE PL		NASHVILLE	3/30/2015	3	Mar	30	2015	3/30/2015	229500		20150406-0029447	No	No
1	161 01 0B 130.00	SINGLE FAMILY	1208  APPLECROSS DR		NASHVILLE	3/30/2015	3	Mar	30	2015	3/30/2015	400000		20150401-0028337	No	No
